   1.0004000e+00   8.0418000e+02   2.5386000e+03   2.2971000e+02  -1.4509000e+01   2.6791000e+01   6.3286000e-01  -3.4514000e-01   1.1912000e-01   2.2011000e+01   6.5506000e-03   9.9443000e-01   4.7082000e+04   1.0000000e+00
   1.0004000e+00   1.2001000e+03   3.9399000e+03   2.3138000e+02  -5.7083000e+00   4.1648000e+01   8.1155000e-01  -9.8944000e-02   4.0454000e-01   3.1679000e+01   1.0402000e-02   9.9443000e-01   1.5146000e+04   3.0000000e+00
   1.0011000e+00   1.2000000e+03   3.8139000e+03   2.2876000e+02  -1.7822000e+01   4.0785000e+01   7.3593000e-01  -1.3688000e-01   2.3842000e-01   3.1333000e+01   1.1080000e-02   9.9420000e-01   2.9745000e+04   1.0000000e+00
   1.0025000e+00   1.5393000e+03   4.6374000e+03   2.2695000e+02  -2.2878000e+01   5.5662000e+01   6.9378000e-01   1.5235000e-02   2.1707000e-01   4.1783000e+01   1.0337000e-02   9.9317000e-01   4.8804000e+04   1.0000000e+00
   1.0001000e+00  -3.3634000e-02   3.8114000e+01   2.3111000e+02  -7.7677000e+00   2.0825000e+01   5.1093000e-01  -5.2497000e-01  -1.9209000e-01   1.9573000e+01   6.0932000e-03   9.9446000e-01   6.5727000e+04   1.0000000e+00
   1.0001000e+00   9.4245000e+02   3.2989000e+03   2.3132000e+02  -6.1719000e+00   3.8300000e+01   6.5147000e-01  -1.5545000e-01  -9.7546000e-02   2.9774000e+01   2.8153000e-02   9.9446000e-01   7.8000000e+04   1.0000000e+00
   1.0011000e+00   1.3383000e+03   3.7950000e+03   2.3031000e+02  -1.2077000e+01   5.2612000e+01   5.7956000e-01  -6.3935000e-02   3.7687000e-01   4.2761000e+01   3.6941000e-03   9.9419000e-01   4.6672000e+04   1.0000000e+00
   1.0010000e+00   1.4199000e+03   4.2730000e+03   2.2350000e+02  -2.9701000e+01   5.4952000e+01   6.4609000e-01  -3.1749000e-02   3.7827000e-01   4.1826000e+01   1.2973000e-02   9.9423000e-01   1.1392000e+04   1.0000000e+00
   1.0008000e+00   1.0304000e+03   3.3364000e+03   2.2900000e+02  -1.7020000e+01   3.9245000e+01   6.0609000e-01  -1.6503000e-01   3.9222000e-01   3.0668000e+01   3.4552000e-03   9.9433000e-01   3.9133000e+04   1.0000000e+00
   1.0004000e+00   8.5449000e+02   2.8844000e+03   2.3143000e+02  -5.2364000e+00   3.2830000e+01   6.1156000e-01  -2.2872000e-01   9.8192000e-02   2.5916000e+01   8.6777000e-03   9.9443000e-01   1.3663000e+04   1.0000000e+00
   1.0004000e+00  -9.6996000e-02   6.7272000e+02   2.2735000e+02  -2.1717000e+01   2.0313000e+01   5.7720000e-01  -4.8991000e-01  -4.9104000e-02   1.7829000e+01   7.7807000e-03   9.9443000e-01   3.8820000e+04   1.0000000e+00
   1.0002000e+00  -5.6915000e-02   9.1076000e+02   2.3006000e+02  -1.3095000e+01   2.1744000e+01   5.5092000e-01  -4.6092000e-01   5.5411000e-02   1.9149000e+01   5.1242000e-03   9.9445000e-01   3.5817000e+04   1.0000000e+00
   1.0006000e+00   9.4866000e+02   2.2744000e+03   2.2718000e+02  -2.2149000e+01   6.4067000e+01   5.0345000e-01  -1.6291000e-01   9.4847000e-02   5.8724000e+01   3.5223000e-03   9.9439000e-01   5.5722000e+04   2.0000000e+00
   1.0002000e+00   1.0681000e+03   3.6384000e+03   2.3106000e+02  -8.0709000e+00   4.3401000e+01   7.1655000e-01  -7.5717000e-02   2.1951000e-01   3.2667000e+01   8.9385000e-03   9.9446000e-01   3.3907000e+04   1.0000000e+00
   1.0009000e+00   9.2354000e+02   2.8903000e+03   2.2794000e+02  -2.0204000e+01   3.4122000e+01   6.8701000e-01  -2.4271000e-01   2.7410000e-01   2.7109000e+01   4.5311000e-03   9.9430000e-01   4.6378000e+04   1.0000000e+00
   1.0001000e+00  -5.0095000e-02   5.5332000e+02   2.3041000e+02  -1.1541000e+01   3.4019000e+01   4.9146000e-01  -4.1165000e-01  -6.7885000e-04   3.2308000e+01   5.1711000e-03   9.9446000e-01   3.7953000e+04   7.0000000e+00
   1.0002000e+00   5.2773000e+02   1.8100000e+03   2.3011000e+02  -1.2874000e+01   2.1745000e+01   6.6604000e-01  -4.0918000e-01  -2.9882000e-01   1.7906000e+01   1.5022000e-02   9.9445000e-01   1.9944000e+04   1.0000000e+00
   1.0002000e+00   6.2694000e+00   9.9892000e+02   2.3160000e+02  -3.1982000e+00   4.4675000e+01   5.5653000e-01  -3.2808000e-01  -6.2305000e-02   4.2860000e+01   3.7780000e-03   9.9445000e-01   7.7689000e+04   1.0000000e+00
   1.0006000e+00   9.9900000e+02   3.5439000e+03   2.3122000e+02  -7.0682000e+00   4.3057000e+01   6.6323000e-01  -7.4165000e-02   2.4664000e-02   3.2277000e+01   1.3658000e-02   9.9437000e-01   4.8871000e+04   5.0000000e+00
   1.0007000e+00   6.2105000e+00   1.4826000e+03   2.2909000e+02  -1.6715000e+01   4.6270000e+01   5.3738000e-01  -2.9851000e-01   6.9431000e-02   4.3147000e+01   1.8958000e-02   9.9435000e-01   1.0974000e+04   1.0000000e+00
   1.0016000e+00   1.2000000e+03   3.6635000e+03   2.2735000e+02  -2.1818000e+01   4.9858000e+01   7.4955000e-01  -5.7481000e-02   5.0437000e-01   3.8410000e+01   1.1705000e-02   9.9394000e-01   2.5806000e+04   1.0000000e+00
   1.0007000e+00   9.9268000e+02   3.4746000e+03   2.2982000e+02  -1.4102000e+01   4.5680000e+01   7.0146000e-01  -6.4333000e-02   5.4730000e-02   3.4501000e+01   2.0032000e-02   9.9435000e-01   7.4925000e+04   3.0000000e+00
   1.0005000e+00  -8.0928000e-02   2.1321000e+02   2.2855000e+02  -1.8420000e+01   2.2832000e+01   4.4677000e-01  -5.1232000e-01  -2.0748000e-01   2.1368000e+01   1.5098000e-03   9.9441000e-01   3.9545000e+04   1.0000000e+00
   1.0006000e+00   1.0178000e+03   3.1794000e+03   2.2955000e+02  -1.5131000e+01   3.9611000e+01   6.9854000e-01  -1.4935000e-01   1.1626000e-01   3.0609000e+01   9.4937000e-03   9.9437000e-01   6.2645000e+04   1.0000000e+00
   1.0006000e+00  -3.5815000e-02   3.8927000e+02   2.3103000e+02  -8.3328000e+00   4.3427000e+01   4.6648000e-01  -3.6147000e-01  -2.6354000e-01   4.2145000e+01   2.5545000e-04   9.9440000e-01   2.5184000e+04   1.0000000e+00
   1.0002000e+00   6.2236000e+00   4.9618000e+02   2.2991000e+02  -1.3688000e+01   2.1332000e+01   5.8444000e-01  -4.6117000e-01  -3.2513000e-01   1.8642000e+01   1.0861000e-02   9.9446000e-01   4.7054000e+04   5.0000000e+00
   1.0004000e+00  -5.4359000e-02   1.0932000e+03   2.3019000e+02  -1.2560000e+01   3.3887000e+01   5.2965000e-01  -3.9226000e-01  -5.0337000e-02   3.1613000e+01   3.2047000e-03   9.9443000e-01   3.8244000e+04   1.0000000e+00
   1.0004000e+00   5.0889000e+02   1.7030000e+03   2.3046000e+02  -1.1353000e+01   2.1039000e+01   5.8552000e-01  -4.1907000e-01   7.7394000e-02   1.7388000e+01   7.1008000e-03   9.9442000e-01   3.1759000e+04   1.0000000e+00
   1.0001000e+00   2.5096000e+01   1.1245000e+03   2.3099000e+02  -8.5129000e+00   2.6206000e+01   5.8755000e-01  -4.0915000e-01  -1.3828000e-02   2.3276000e+01   5.6023000e-03   9.9446000e-01   1.2180000e+03   1.0000000e+00
   1.0001000e+00  -5.3298000e-02   5.5962000e+02   2.3025000e+02  -1.2253000e+01   2.1635000e+01   6.7172000e-01  -4.5900000e-01  -3.3100000e-01   1.9017000e+01   3.2299000e-03   9.9446000e-01   8.6980000e+03   1.0000000e+00
   1.0010000e+00   8.9844000e+02   3.0222000e+03   2.2993000e+02  -1.3687000e+01   4.2301000e+01   7.6405000e-01  -1.0600000e-01   2.3730000e-01   3.2245000e+01   1.2704000e-02   9.9424000e-01   3.0979000e+04   1.0000000e+00
   1.0010000e+00   8.9845000e+02   3.0160000e+03   2.3070000e+02  -1.0221000e+01   4.2401000e+01   6.6812000e-01  -1.0040000e-01   2.1378000e-01   3.2410000e+01   9.1975000e-03   9.9426000e-01   2.7744000e+04   2.0000000e+00
   1.0008000e+00   6.4712000e+02   2.2623000e+03   2.3069000e+02  -1.0243000e+01   3.3399000e+01   6.7902000e-01  -2.3681000e-01   5.0563000e-03   2.6620000e+01   1.0954000e-02   9.9432000e-01   1.7099000e+04   1.0000000e+00
   1.0008000e+00  -7.0592000e-02   2.5786000e+02   2.2923000e+02  -1.6269000e+01   3.6042000e+01   4.7038000e-01  -3.9981000e-01  -2.4388000e-01   3.4147000e+01   1.0045000e-02   9.9434000e-01   5.3446000e+04   1.0000000e+00
   1.0003000e+00   6.2657000e+00   4.1455000e+02   2.3154000e+02  -4.0673000e+00   4.2033000e+01   4.8430000e-01  -3.2631000e-01  -1.1986000e-01   3.9691000e+01   2.2367000e-03   9.9444000e-01   7.0785000e+04   1.0000000e+00
   1.0006000e+00   4.7114000e+02   1.4202000e+03   2.2739000e+02  -2.1628000e+01   2.2222000e+01   5.6677000e-01  -4.4266000e-01  -2.2917000e-01   1.8936000e+01   1.1895000e-02   9.9439000e-01   3.5426000e+04   1.0000000e+00
   1.0005000e+00   6.2827000e+02   1.9043000e+03   2.3067000e+02  -1.0339000e+01   3.1071000e+01   6.0842000e-01  -3.0005000e-01   1.2629000e-01   2.5875000e+01   1.1405000e-02   9.9442000e-01   1.6117000e+04   1.0000000e+00
   1.0007000e+00   6.9737000e+02   2.4069000e+03   2.2971000e+02  -1.4503000e+01   3.5597000e+01   6.7611000e-01  -1.9362000e-01  -9.9363000e-02   2.7525000e+01   1.4744000e-02   9.9437000e-01   4.8929000e+04   1.0000000e+00
   1.0007000e+00   6.2394000e+00   9.8012000e+02   2.3070000e+02  -1.0217000e+01   4.2543000e+01   5.6851000e-01  -3.1360000e-01  -3.3738000e-02   3.9671000e+01   7.7954000e-03   9.9434000e-01   7.0079000e+04   1.0000000e+00
   1.0008000e+00   1.1058000e+03   3.3493000e+03   2.2813000e+02  -1.9665000e+01   5.7516000e+01   6.4412000e-01   5.3743000e-02   5.3295000e-01   4.2847000e+01   3.7141000e-03   9.9432000e-01   8.2840000e+03   1.0000000e+00
   1.0008000e+00   8.9212000e+02   2.6832000e+03   2.2799000e+02  -2.0049000e+01   4.8796000e+01   5.8236000e-01  -9.2750000e-02   1.5529000e-01   3.8811000e+01   1.1297000e-02   9.9434000e-01   4.3421000e+04   1.0000000e+00
   1.0001000e+00   6.2196000e+00   4.5193000e+02   2.2969000e+02  -1.4541000e+01   4.4423000e+01   4.9559000e-01  -3.3121000e-01  -1.2328000e-01   4.2112000e+01   2.3062000e-03   9.9446000e-01   5.7073000e+04   1.0000000e+00
   1.0000000e+00   5.9060000e+02   1.7028000e+03   2.3156000e+02  -3.6505000e+00   3.1873000e+01   5.5690000e-01  -3.1241000e-01   1.7386000e-01   2.7406000e+01   7.9858000e-03   9.9446000e-01   8.0503000e+04   5.0000000e+00
   1.0002000e+00   5.8427000e+02   1.9669000e+03   2.2937000e+02  -1.5713000e+01   3.1610000e+01   6.5410000e-01  -2.6978000e-01  -5.1014000e-02   2.5336000e+01   1.5321000e-02   9.9445000e-01   8.0826000e+04   1.0000000e+00
   1.0010000e+00   6.4713000e+02   1.6716000e+03   2.3113000e+02  -7.7711000e+00   5.9847000e+01   5.7449000e-01  -1.1798000e-01   8.8452000e-02   5.3530000e+01   9.1041000e-03   9.9426000e-01   8.7250000e+03   1.0000000e+00
   1.0006000e+00  -3.2124000e-02   5.2129000e+02   2.3116000e+02  -7.4821000e+00   4.3528000e+01   5.2489000e-01  -3.4763000e-01  -1.8152000e-01   4.1897000e+01   4.6210000e-03   9.9439000e-01   6.5539000e+04   1.0000000e+00
   1.0006000e+00   6.6598000e+02   2.1931000e+03   2.3097000e+02  -8.7232000e+00   3.5252000e+01   6.5584000e-01  -2.0237000e-01   3.1749000e-01   2.7708000e+01   4.6467000e-03   9.9438000e-01   7.8250000e+03   7.0000000e+00
   1.0000000e+00  -5.1415000e-02   3.0837000e+02   2.3035000e+02  -1.1825000e+01   3.4039000e+01   5.8524000e-01  -4.0102000e-01  -3.0952000e-01   3.2101000e+01   3.6219000e-03   9.9446000e-01   5.9111000e+04   1.0000000e+00
   1.0006000e+00   5.2141000e+02   1.5775000e+03   2.2776000e+02  -2.0672000e+01   2.6066000e+01   5.2259000e-01  -3.7524000e-01   1.6156000e-01   2.1765000e+01   6.0995000e-03   9.9438000e-01   1.6159000e+04   8.0000000e+00
   1.0007000e+00   6.2004000e+00   2.7011000e+02   2.2840000e+02  -1.8872000e+01   2.7022000e+01   4.7897000e-01  -4.2760000e-01  -2.1191000e-01   2.4285000e+01   8.5253000e-03   9.9435000e-01   6.7565000e+04   1.0000000e+00
   1.0005000e+00   6.2359000e+00   5.3992000e+02   2.3054000e+02  -1.0987000e+01   2.8321000e+01   5.1027000e-01  -4.0917000e-01  -2.6302000e-01   2.5638000e+01   5.0655000e-03   9.9440000e-01   3.5263000e+04   1.0000000e+00
   1.0001000e+00   1.0178000e+03   3.1043000e+03   2.3115000e+02  -7.4748000e+00   5.7529000e+01   6.6635000e-01   6.9456000e-02   1.2279000e-01   4.3117000e+01   1.3017000e-02   9.9446000e-01   3.5746000e+04   7.0000000e+00
   1.0000000e+00   4.5230000e+02   1.5583000e+03   2.2810000e+02  -1.9683000e+01   2.5828000e+01   7.1064000e-01  -3.5607000e-01  -4.3145000e-02   2.0996000e+01   1.1725000e-02   9.9446000e-01   6.8545000e+04   1.0000000e+00
   1.0005000e+00   4.6488000e+02   1.5269000e+03   2.2895000e+02  -1.7176000e+01   2.4646000e+01   6.9751000e-01  -3.7253000e-01   8.9456000e-02   2.0173000e+01   6.6939000e-03   9.9440000e-01   9.9450000e+03   3.0000000e+00
   1.0007000e+00  -3.8318000e-02   3.2087000e+02   2.3093000e+02  -8.9339000e+00   3.6926000e+01   4.9653000e-01  -3.8610000e-01  -1.6776000e-01   3.5146000e+01   1.0228000e-02   9.9436000e-01   5.8697000e+04   7.0000000e+00
   1.0004000e+00  -9.1516000e-02   1.3834000e+02   2.2778000e+02  -2.0610000e+01   3.7675000e+01   4.8739000e-01  -4.0670000e-01  -3.2979000e-01   3.5924000e+01   9.4848000e-04   9.9442000e-01   5.4105000e+04   1.0000000e+00
   1.0001000e+00  -1.2798000e-02   2.5145000e+02   2.3161000e+02  -2.9599000e+00   4.6707000e+01   4.4766000e-01  -3.3478000e-01  -2.2357000e-01   4.5441000e+01   7.4281000e-03   9.9446000e-01   7.4508000e+04   1.0000000e+00
   1.0001000e+00  -7.1382000e-02   2.9574000e+02   2.2922000e+02  -1.6251000e+01   3.8804000e+01   4.7137000e-01  -3.7769000e-01  -2.7039000e-01   3.6770000e+01   2.7122000e-04   9.9446000e-01   7.2844000e+04   1.0000000e+00
   1.0004000e+00   4.0204000e+02   1.1623000e+03   2.2836000e+02  -1.8990000e+01   3.0710000e+01   6.3759000e-01  -3.5525000e-01  -3.0760000e-02   2.6662000e+01   1.6476000e-02   9.9442000e-01   1.7707000e+04   1.0000000e+00
   1.0003000e+00  -3.1915000e-02   1.5753000e+02   2.3116000e+02  -7.4010000e+00   3.6108000e+01   4.9121000e-01  -3.9148000e-01  -1.4300000e-01   3.4402000e+01   4.3954000e-03   9.9444000e-01   7.0519000e+04   1.0000000e+00
   1.0006000e+00  -9.5203000e-02   2.5037000e+01   2.2747000e+02  -2.1436000e+01   2.3322000e+01   5.4853000e-01  -4.6057000e-01  -3.1729000e-01   2.0650000e+01   7.4951000e-03   9.9438000e-01   5.6382000e+04   1.0000000e+00
   1.0001000e+00   6.2043000e+00  -4.5679000e+01   2.2872000e+02  -1.7873000e+01   2.1202000e+01   5.5079000e-01  -4.9595000e-01  -4.7490000e-01   1.9138000e+01   6.1770000e-03   9.9446000e-01   8.5180000e+03   1.0000000e+00
   1.0006000e+00  -6.1580000e-02   2.0778000e+02   2.2978000e+02  -1.4243000e+01   3.7253000e+01   5.0541000e-01  -3.9452000e-01  -2.1768000e-01   3.5510000e+01   2.9710000e-03   9.9438000e-01   6.8636000e+04   1.0000000e+00
   1.0003000e+00   6.2448000e+00  -2.6297000e+01   2.3093000e+02  -8.8786000e+00   2.1761000e+01   5.1682000e-01  -4.9471000e-01  -2.2345000e-01   2.0019000e+01   9.1420000e-04   9.9445000e-01   7.6183000e+04   1.0000000e+00
   1.0003000e+00  -5.8453000e-02   1.1942000e+02   2.2997000e+02  -1.3468000e+01   3.3010000e+01   4.6930000e-01  -4.1616000e-01  -1.6553000e-01   3.1175000e+01   1.6647000e-03   9.9444000e-01   5.6500000e+02   1.0000000e+00
   1.0012000e+00   8.9843000e+02   2.5128000e+03   2.2941000e+02  -1.5670000e+01   5.9682000e+01   6.3936000e-01  -6.0946000e-03   5.2876000e-01   4.8206000e+01   1.2736000e-02   9.9414000e-01   2.3281000e+04   5.0000000e+00
   1.0007000e+00   5.7168000e+02   2.0548000e+03   2.2794000e+02  -2.0183000e+01   3.8009000e+01   7.2437000e-01  -1.6531000e-01   9.5125000e-02   2.9030000e+01   1.1891000e-02   9.9434000e-01   5.5740000e+04   1.0000000e+00
   1.0000000e+00  -3.5719000e-02  -5.0933000e+00   2.3103000e+02  -8.2331000e+00   2.3119000e+01   4.8798000e-01  -4.8851000e-01  -3.4573000e-01   2.1503000e+01   1.1851000e-02   9.9446000e-01   8.1271000e+04   1.0000000e+00
   1.0009000e+00   7.1623000e+02   2.1619000e+03   2.3024000e+02  -1.2396000e+01   4.9271000e+01   6.7095000e-01  -8.0930000e-02  -4.1698000e-02   3.9447000e+01   1.2783000e-02   9.9431000e-01   6.4286000e+04   8.0000000e+00
   1.0007000e+00  -7.0784000e-02   4.4634000e+02   2.2922000e+02  -1.6296000e+01   3.4724000e+01   4.6278000e-01  -4.0808000e-01  -6.0666000e-02   3.2823000e+01   4.4841000e-03   9.9435000e-01   2.5999000e+04   8.0000000e+00
   1.0003000e+00   6.7854000e+02   2.2746000e+03   2.3060000e+02  -1.0672000e+01   4.4764000e+01   6.0545000e-01  -6.9445000e-02   1.0871000e-01   3.3990000e+01   1.4438000e-02   9.9444000e-01   3.1648000e+04   1.0000000e+00
   1.0000000e+00  -1.0196000e-01  -6.4745000e+01   2.2698000e+02  -2.2597000e+01   2.1423000e+01   5.0621000e-01  -5.1789000e-01  -2.8456000e-01   1.9651000e+01   7.1281000e-03   9.9446000e-01   6.6238000e+04   7.0000000e+00
   1.0009000e+00   6.1568000e+02   2.0859000e+03   2.2882000e+02  -1.7622000e+01   4.2169000e+01   5.7457000e-01  -1.2539000e-01   2.4414000e-01   3.2620000e+01   8.6455000e-03   9.9429000e-01   2.6495000e+04   1.0000000e+00
   1.0002000e+00   5.5911000e+02   1.7780000e+03   2.2725000e+02  -2.1950000e+01   3.4872000e+01   6.6580000e-01  -2.3815000e-01   3.2555000e-01   2.7712000e+01   5.3306000e-03   9.9445000e-01   1.4900000e+02   3.0000000e+00
   1.0004000e+00   5.0260000e+02   1.6906000e+03   2.2993000e+02  -1.3641000e+01   3.3705000e+01   6.2916000e-01  -2.3505000e-01   1.0862000e-01   2.6773000e+01   1.0260000e-02   9.9442000e-01   1.7010000e+04   1.0000000e+00
   1.0002000e+00  -3.8061000e-02   3.3295000e+02   2.3094000e+02  -8.8023000e+00   4.4784000e+01   4.8882000e-01  -3.3501000e-01  -1.8923000e-01   4.2956000e+01   1.1837000e-03   9.9445000e-01   4.5008000e+04   7.0000000e+00
   1.0007000e+00   6.6596000e+02   2.2934000e+03   2.2980000e+02  -1.4170000e+01   4.6453000e+01   7.2018000e-01  -4.6681000e-02   1.4961000e-01   3.4670000e+01   1.0612000e-02   9.9436000e-01   4.0557000e+04   1.0000000e+00
   1.0007000e+00   4.5860000e+02   1.1242000e+03   2.2915000e+02  -1.6531000e+01   4.5697000e+01   5.3620000e-01  -2.7432000e-01  -1.2452000e-02   4.1807000e+01   5.0957000e-03   9.9436000e-01   7.3927000e+04   1.0000000e+00
   1.0011000e+00   5.4657000e+02   1.8348000e+03   2.2968000e+02  -1.4681000e+01   3.8001000e+01   5.9245000e-01  -1.7760000e-01   3.4848000e-01   2.9846000e+01   3.7793000e-03   9.9422000e-01   2.6824000e+04   8.0000000e+00
   1.0003000e+00  -7.9033000e-02   1.1341000e+02   2.2870000e+02  -1.7963000e+01   2.7047000e+01   5.0458000e-01  -4.7389000e-01  -1.1239000e-01   2.5418000e+01   3.5006000e-03   9.9444000e-01   1.2510000e+04   1.0000000e+00
   1.0004000e+00  -2.7339000e-02   4.9002000e+02   2.3131000e+02  -6.3484000e+00   4.5782000e+01   5.1561000e-01  -3.2859000e-01  -1.0850000e-01   4.4047000e+01   1.2935000e-03   9.9443000e-01   5.6040000e+04   8.0000000e+00
   1.0002000e+00   4.5858000e+02   1.6147000e+03   2.2750000e+02  -2.1329000e+01   3.4248000e+01   5.9778000e-01  -2.4087000e-01  -1.3437000e-01   2.7153000e+01   2.1877000e-02   9.9445000e-01   3.9980000e+03   5.0000000e+00
   1.0001000e+00   6.2577000e+00   4.7700000e+02   2.3135000e+02  -5.9001000e+00   4.1622000e+01   4.8992000e-01  -3.3858000e-01  -1.9685000e-01   3.9476000e+01   1.0419000e-02   9.9446000e-01   8.1398000e+04   7.0000000e+00
   1.0001000e+00   5.5286000e+02   1.7032000e+03   2.3014000e+02  -1.2744000e+01   3.9798000e+01   6.0894000e-01  -1.8627000e-01   7.7704000e-02   3.2289000e+01   8.6912000e-03   9.9446000e-01   6.1054000e+04   7.0000000e+00
   1.0004000e+00  -9.1495000e-02   2.9539000e+02   2.2778000e+02  -2.0613000e+01   2.0133000e+01   4.9513000e-01  -4.8716000e-01  -3.1056000e-01   1.7630000e+01   9.6189000e-03   9.9442000e-01   1.2009000e+04   5.0000000e+00
   1.0006000e+00   6.0315000e+02   1.9544000e+03   2.3110000e+02  -7.9149000e+00   4.2321000e+01   6.9865000e-01  -1.0618000e-01   2.1756000e-01   3.2561000e+01   9.0625000e-03   9.9438000e-01   2.0668000e+04   1.0000000e+00
   1.0006000e+00   7.0368000e+02   1.9852000e+03   2.3103000e+02  -8.3233000e+00   5.3965000e+01   6.5784000e-01  -5.8608000e-02   3.6079000e-01   4.4351000e+01   8.0270000e-03   9.9439000e-01   5.0853000e+04   1.0000000e+00
   1.0006000e+00  -8.5605000e-02   1.2610000e+02   2.2821000e+02  -1.9430000e+01   3.1545000e+01   4.9736000e-01  -4.3970000e-01  -1.9762000e-01   2.9756000e+01   5.3098000e-03   9.9439000e-01   7.2846000e+04   1.0000000e+00
   1.0006000e+00   7.7274000e+02   2.3378000e+03   2.2809000e+02  -1.9770000e+01   5.4209000e+01   6.0312000e-01   1.5240000e-02   3.7225000e-01   4.0694000e+01   1.7111000e-02   9.9438000e-01   4.5431000e+04   6.0000000e+00
   1.0009000e+00   5.1517000e+02   1.5524000e+03   2.3010000e+02  -1.2971000e+01   3.7001000e+01   6.3207000e-01  -2.2490000e-01   7.8950000e-03   3.0290000e+01   1.1534000e-02   9.9429000e-01   2.7244000e+04   1.0000000e+00
   1.0007000e+00   1.2476000e+01   6.7812000e+02   2.2785000e+02  -2.0434000e+01   2.4332000e+01   5.2614000e-01  -4.3381000e-01  -3.1419000e-01   2.1226000e+01   1.0266000e-02   9.9434000e-01   3.8299000e+04   1.0000000e+00
   1.0006000e+00   6.7227000e+02   2.2810000e+03   2.3113000e+02  -7.6989000e+00   5.0768000e+01   6.9108000e-01   3.4372000e-02   2.2141000e-01   3.6833000e+01   2.6834000e-02   9.9438000e-01   5.8631000e+04   1.0000000e+00
   1.0010000e+00   3.6438000e+02   1.1503000e+03   2.3044000e+02  -1.1499000e+01   5.1019000e+01   5.0535000e-01  -2.0991000e-01  -1.6590000e-02   4.6253000e+01   7.3486000e-03   9.9426000e-01   7.7630000e+04   1.0000000e+00
