 FAST ION DISTRIBUTION FUNCTION AT GC 
 N=  999999 Emin= 0.000000E+00   rng_seed=        100001
 "AC" FILE 81450A11.DATA1  TIME =  6.2876E+00 +/-  1.2500E-02 sec.           
  tokamak: ???? NLSYM=F #= 1 A= 2.0 Z= 1.0 NEUTRAL BEAM                      
 host=login113                               date=06-Sep-2018 17:05:29
  R(cm)  Z(cm)  vpll/v  E(eV) -- 4(1x,1pe13.6)  (get_fbm)
  1.908476E+02  1.411076E+01 -3.345709E-01  3.527795E+04
  1.962077E+02 -4.592851E-01 -4.324307E-01  5.255319E+04
  2.070809E+02  3.146440E+01  5.480127E-01  7.213107E+03
  1.889658E+02  1.628116E-01 -4.844986E-01  3.216235E+04
  2.122671E+02  2.587412E+01  1.394881E-01  6.930788E+03
  1.954984E+02  2.516385E+01  7.065550E-02  4.405374E+04
  2.041153E+02  1.985654E+01 -3.341389E-01  2.112285E+04
  1.844157E+02  2.982782E+01 -7.012427E-02  3.751934E+04
  2.037886E+02  3.510309E+01  2.367925E-01  2.438684E+04
  1.692006E+02  2.057361E+01  5.924157E-01  2.695818E+04
  1.736120E+02 -1.952533E+01  6.226992E-01  1.520444E+04
  1.821968E+02  1.215518E+01 -4.072325E-01  1.456351E+04
  1.920816E+02 -6.637740E+00 -4.899291E-01  3.744762E+04
  1.762916E+02 -1.331071E+01  1.731986E-01  5.962312E+04
  2.060201E+02 -9.091751E+00 -2.528542E-01  5.256471E+04
  2.078821E+02 -3.482282E+01  2.724068E-01  5.337895E+04
  1.643818E+02  8.198015E+00  5.570520E-02  1.227349E+04
  1.698127E+02 -2.590925E+01 -4.721918E-01  5.660116E+04
  2.031808E+02 -1.495220E+01 -5.712526E-01  2.757694E+04
  2.124868E+02  1.737891E+01  6.507332E-01  1.323136E+04
  2.172661E+02 -1.860701E+01  3.393460E-01  4.661987E+04
  2.184837E+02 -1.303983E+01  4.777875E-01  2.827449E+04
  1.644265E+02 -2.264865E+01  7.037332E-01  5.915684E+03
  1.910527E+02  2.005352E+01 -6.277646E-01  5.419195E+04
  1.639492E+02  3.339816E+01  8.175468E-01  1.363387E+04
  2.046906E+02 -1.968081E+00  5.240077E-02  5.373920E+04
  2.081782E+02 -6.345105E+00 -5.201883E-01  1.753202E+04
  1.925334E+02 -5.696580E+00 -4.976077E-01  2.955000E+04
  1.993674E+02  1.054288E+01 -8.709359E-01  4.257374E+04
  1.909586E+02 -3.006935E+01 -7.596200E-01  1.679895E+04
  1.704550E+02 -1.195335E+01  1.406987E-02  6.339200E+03
  2.021997E+02 -2.677575E+01  6.436958E-02  4.801412E+04
  1.827316E+02 -6.832442E+00 -4.728767E-01  4.249171E+04
  2.015725E+02  2.829437E+00 -1.921558E-01  3.420776E+04
  2.129150E+02  2.876019E+01  1.053952E-01  2.725735E+04
  2.075653E+02  1.753243E+01 -2.057338E-01  2.700453E+04
  2.069333E+02 -1.551202E+01  2.980696E-01  2.843073E+04
  2.032271E+02  1.321318E+01  1.053111E-01  5.040180E+04
  1.902794E+02  8.657489E+00  8.962970E-02  1.079902E+04
  1.554724E+02  3.655202E+01  3.816953E-02  5.978054E+04
  1.919363E+02 -1.193552E+01 -9.735251E-01  2.012722E+04
  1.911772E+02  1.991952E+01 -6.286418E-01  8.181044E+03
  2.238940E+02  9.983347E-03  1.175612E-01  4.000292E+04
  1.980129E+02 -4.099004E+00  5.936746E-02  1.766915E+04
  1.769852E+02 -3.272701E+00 -1.917668E-01  9.292923E+03
  1.745719E+02 -3.785503E+01  3.118139E-01  1.960490E+04
  1.846565E+02 -1.264011E+01  2.926447E-01  1.769942E+04
  2.196100E+02 -1.453137E+01  7.492167E-01  1.488302E+04
  1.911493E+02 -8.363584E+00 -7.800043E-01  1.936860E+04
  1.968860E+02 -1.829733E+01  2.502049E-01  3.535725E+04
  1.764148E+02 -2.340109E+01  5.077495E-01  1.474470E+04
  1.730784E+02  3.186513E+00 -5.320794E-01  5.853745E+04
  1.825610E+02 -9.909385E-01 -2.007413E-01  5.384814E+04
  1.850386E+02  4.519669E+01  1.428979E-01  1.176814E+04
  1.791999E+02  1.485592E+01 -1.140417E-02  5.443054E+04
  1.678817E+02  2.057430E+01  2.291716E-01  4.834402E+04
  2.205193E+02 -1.647516E+01  8.494895E-01  3.311720E+03
  2.009460E+02  1.382749E+01  3.560175E-01  3.916557E+04
  2.108343E+02 -1.905383E+01  7.274632E-02  3.105601E+04
  1.782335E+02 -1.071504E+01 -5.247962E-01  5.366030E+04
  1.944474E+02 -2.643287E+01  2.105373E-01  4.621651E+04
  1.723897E+02  2.767563E-01 -4.769534E-01  2.161155E+04
  1.743923E+02  1.342090E+01 -1.719735E-01  5.453539E+03
  2.048199E+02  1.935803E+01  5.850978E-01  4.063304E+04
  2.129456E+02  2.439051E+00 -1.570941E-01  3.071947E+04
  1.813756E+02  1.284245E+01  7.162895E-01  1.072481E+04
  1.745767E+02  3.380623E+00 -5.584807E-01  5.091712E+04
  2.142290E+02 -1.812525E+01 -1.927088E-02  9.062036E+03
  2.000431E+02  1.624481E+01 -7.247149E-01  1.640073E+04
  1.974144E+02 -1.548883E+00 -7.148542E-01  1.243971E+04
  1.849533E+02  3.769306E+01 -1.685635E-02  3.707280E+04
  1.892764E+02  2.833619E+01 -7.837903E-01  2.304768E+04
  2.072140E+02 -2.135645E+01  6.982693E-01  1.122581E+04
  1.990876E+02 -2.168906E+01 -1.003037E-03  4.015118E+04
  1.876319E+02  8.947298E+00 -8.780056E-01  4.748618E+04
  1.733895E+02 -1.591615E+01  6.836814E-01  2.349791E+04
  1.849719E+02 -1.222663E+01 -3.141526E-01  1.718771E+04
  1.757884E+02  1.654549E+01  1.001378E-01  2.693992E+04
  1.885184E+02  1.054009E+01 -1.921260E-01  5.281782E+04
  1.824884E+02 -1.864892E+01 -7.856539E-03  5.023662E+04
  1.805869E+02 -3.284444E+00  2.920063E-01  5.149710E+04
  1.835473E+02 -6.982149E+00 -2.631447E-01  2.608026E+04
  2.103073E+02 -2.658428E+01  4.645899E-01  7.783155E+03
  1.898439E+02  3.145002E+01  3.184520E-01  2.519324E+04
  2.042327E+02  1.172092E+01 -5.556817E-01  1.963411E+04
  2.091177E+02  6.563682E+00  5.412204E-02  5.627265E+04
  1.928839E+02 -2.813529E+01  7.032066E-01  2.426166E+04
  1.790480E+02 -3.912992E+01  2.401191E-01  2.613592E+04
  2.025871E+02 -3.018820E+00  9.712434E-01  1.943131E+04
  1.897146E+02 -1.383338E+01  4.817786E-01  2.383776E+04
  2.088821E+02  1.968032E+01  1.925487E-01  4.217077E+04
  1.861913E+02 -2.062495E+01 -8.532885E-02  2.442479E+04
  2.140873E+02  1.716573E+00 -6.277300E-02  2.377174E+04
  1.775251E+02  1.301852E+01 -3.598106E-01  5.926320E+04
  2.119640E+02  1.217089E+01 -2.896158E-01  6.089952E+04
  1.826341E+02  1.317792E+01 -9.172644E-01  3.722078E+04
  1.950440E+02  1.783358E+01 -4.070155E-01  4.009382E+04
  1.699892E+02  4.517642E+01 -6.517839E-01  5.711116E+04
  2.204780E+02 -4.586277E+00  9.130397E-01  4.426164E+03
  1.971644E+02 -9.769292E+00 -4.495965E-01  5.127358E+04
  1.785214E+02 -2.543363E+01  2.557615E-01  1.653888E+04
  1.867714E+02 -3.916296E+00 -6.359039E-01  2.679241E+04
  1.949529E+02  2.175360E+01  3.379259E-01  4.669441E+04
  1.914287E+02 -2.125689E+01  5.541963E-01  5.604332E+04
  1.830168E+02 -2.950768E+01  5.259022E-01  1.081320E+04
  2.099983E+02  6.715980E+00 -8.934729E-01  1.764822E+04
  1.895593E+02  4.651486E+01 -3.184696E-02  4.511688E+04
  1.773281E+02 -1.804932E+01  3.442654E-01  1.733904E+04
  2.116992E+02 -2.364386E+01  3.847781E-01  5.902268E+04
  1.961863E+02 -2.189182E+01  6.301399E-01  1.150897E+04
  1.835300E+02 -3.554819E+01 -1.999724E-01  5.022504E+03
  1.775528E+02 -1.007774E+01 -9.094448E-01  3.378006E+04
  2.024308E+02 -1.959243E+01  6.509422E-01  4.828413E+04
  1.900152E+02 -3.575864E+01  2.836684E-01  4.288730E+04
  1.927623E+02  3.805965E+01  3.293445E-01  9.433215E+03
  1.789974E+02  3.680042E+00 -4.839162E-01  3.251543E+04
  2.002815E+02  1.625576E+01 -6.054297E-01  4.422727E+04
  1.549507E+02  6.947781E+00 -4.105430E-01  3.346353E+04
  1.857491E+02 -1.083169E+01  8.636001E-01  2.445768E+04
  1.807300E+02 -3.028799E+00 -5.877890E-01  3.679210E+04
  1.928915E+02  1.435651E+01 -3.483027E-01  5.813356E+04
  1.929314E+02  2.464459E+01 -9.083524E-01  1.261640E+04
  1.588834E+02 -6.305488E-01 -5.784526E-01  4.961395E+04
  2.252776E+02  3.079855E+00  8.334011E-01  2.661873E+04
  2.173108E+02  8.196585E+00 -7.186530E-02  1.092147E+04
  1.961166E+02 -1.243935E+01 -2.152350E-01  4.792796E+04
  2.067323E+02  2.594255E+01 -1.922083E-01  1.676159E+04
  2.001415E+02  5.084586E+00 -3.405092E-01  4.970128E+04
  2.179086E+02  5.353664E+00  2.718089E-01  2.843698E+04
  2.274270E+02  1.048752E+00  3.904279E-01  2.068255E+04
  1.988562E+02 -1.034696E+01 -1.306319E-01  5.610092E+04
  1.621297E+02  2.615205E+01 -3.366506E-01  1.042832E+04
  1.696555E+02  1.000981E+01 -8.753055E-02  4.092701E+03
  1.917215E+02 -6.076382E+00 -2.004404E-01  4.218232E+04
  1.940752E+02 -1.716604E+01 -3.272903E-01  6.641321E+03
  2.031341E+02 -1.926704E+01 -5.814392E-01  4.064090E+04
  1.838491E+02  1.650767E+01  8.768058E-01  6.146148E+03
  1.976058E+02 -1.321016E+01 -6.071527E-01  2.038679E+04
  1.979690E+02 -7.419815E+00 -5.912486E-01  5.154833E+04
  2.040896E+02 -1.565760E+01  2.519157E-01  3.792214E+04
  1.916014E+02  5.185676E+00  4.088634E-01  3.910945E+04
  1.786051E+02  2.213835E+01  2.251250E-01  5.863497E+04
  1.847089E+02 -2.142736E+01 -3.828875E-01  3.487160E+04
  1.972308E+02  1.731341E+01  8.200000E-03  3.723553E+04
  2.071552E+02  3.094429E+01  9.541706E-01  1.278319E+04
  1.938332E+02  2.897984E+01  6.802912E-01  1.092256E+04
  1.809594E+02 -1.018309E+01 -8.723845E-01  4.525758E+04
  1.803312E+02  5.888199E+00  3.531125E-01  3.201848E+04
  1.791350E+02  2.366640E+01  3.467484E-01  4.294921E+04
  1.855503E+02 -4.327046E+01  2.446392E-01  5.845492E+04
  1.941065E+02  1.342538E+00  1.251627E-01  5.599695E+04
  1.724109E+02  5.884405E+00  5.363907E-01  1.409896E+04
  2.180942E+02  1.673699E+01  5.068098E-01  5.685116E+04
  1.953018E+02  2.677451E+01  2.669249E-01  2.753036E+04
  1.938286E+02  1.967538E+01 -5.775651E-01  1.636382E+04
  1.610928E+02  1.653342E+01 -6.920437E-01  4.034239E+04
  1.924169E+02  6.866149E+00 -3.953412E-01  5.791674E+04
  2.018283E+02  3.698969E+01  9.306081E-01  1.652155E+04
  1.890350E+02 -6.389919E+00  3.504729E-01  4.634960E+04
  1.950697E+02  9.568633E+00 -3.987984E-01  1.953155E+04
  1.747994E+02 -1.826920E+01  6.755394E-01  1.860694E+04
  1.845926E+02 -2.760178E+01  7.753505E-02  1.528093E+04
  1.727157E+02 -4.747495E+00  6.047451E-01  6.727573E+03
  1.831620E+02 -2.706238E+01  8.935275E-01  1.324817E+04
  1.846669E+02  1.838099E+01  3.727407E-01  3.345671E+04
  2.093173E+02 -8.535726E+00  8.319702E-01  1.566343E+04
  2.099628E+02 -1.115788E+01 -3.858748E-01  6.079024E+04
  1.862924E+02 -2.440662E+00  5.639549E-02  3.941101E+04
  1.789720E+02  3.013128E+01 -4.534405E-01  5.954729E+04
  1.908981E+02  3.077238E+00 -4.894813E-01  5.704626E+04
  1.775405E+02  1.351989E+00 -3.352879E-01  4.351180E+04
  1.929541E+02 -1.544965E+01 -5.964119E-02  1.945047E+04
  2.107134E+02  2.080180E+01  4.378365E-01  3.591512E+04
  2.033241E+02  1.721555E+01 -1.169215E-01  5.491364E+04
  2.001303E+02  1.664157E+01 -9.435032E-01  9.230537E+03
  1.826531E+02  2.850079E+01  2.565067E-01  3.403944E+04
  2.056661E+02  3.833651E+01  1.074493E-01  7.466184E+03
  1.588683E+02  4.794950E+01 -4.163312E-01  5.784753E+04
  2.123134E+02 -1.536404E+00 -5.995588E-02  2.001046E+04
  1.819767E+02  1.397606E+01 -7.123014E-01  3.594726E+04
  1.718913E+02 -3.254526E+01 -2.297316E-03  5.642237E+03
  1.934052E+02  1.228798E+01 -3.503332E-01  1.911596E+04
  2.123048E+02  6.800279E-01 -3.545986E-01  1.300986E+04
  2.050882E+02  7.649538E+00  1.997087E-01  4.635142E+04
  1.991523E+02 -8.604801E+00  2.372089E-01  4.350730E+04
  1.836237E+02  1.076395E+01 -4.410898E-01  5.236848E+04
  2.081616E+02  2.932465E+01  5.280206E-01  1.808280E+04
  1.813808E+02  3.712689E+01 -5.912180E-01  4.137003E+03
  2.030111E+02 -2.144963E+01  6.064169E-01  1.459221E+04
  1.725121E+02 -8.176807E+00  1.055881E-01  4.649135E+04
  1.851901E+02  4.934619E+01  3.089912E-01  4.063077E+04
  1.802881E+02  1.999361E+00 -9.051706E-02  3.446922E+04
  2.107732E+02 -2.351387E+01  3.170932E-02  2.522586E+04
  2.066743E+02  1.911881E+01  1.589849E-01  2.148908E+04
  1.807717E+02  1.923676E+01  3.532069E-01  1.478040E+04
  1.986143E+02 -1.992213E+01  7.660410E-01  3.451029E+04
  2.096044E+02 -3.043547E+01  3.275434E-01  1.953466E+04
  1.839095E+02  2.448546E+01  8.820948E-01  3.825577E+04
  1.913682E+02  1.194443E+01 -6.840017E-01  4.703094E+04
  1.933877E+02 -2.124428E+01 -1.229423E-01  6.598744E+03
  2.086465E+02 -5.805887E+00  7.280971E-01  1.106520E+04
  2.035039E+02 -3.733787E-01  8.583993E-01  2.751177E+04
  1.931401E+02 -8.449727E+00 -4.871317E-01  5.254726E+04
  1.796270E+02  3.379473E+01  6.008568E-01  3.084511E+04
  1.733011E+02  3.641463E+01  2.150249E-01  5.692193E+04
  1.597158E+02  1.525339E+00 -6.469291E-01  1.789833E+04
  1.815964E+02  3.718308E+01  7.575184E-01  1.282793E+04
  1.856765E+02  1.905597E+01  1.378806E-01  5.698425E+04
  2.061891E+02  2.181517E+00  7.986552E-01  1.201760E+04
  1.837276E+02 -4.909081E+00 -4.383663E-01  5.599861E+04
  2.163270E+02  1.980138E+00  1.732397E-01  1.938100E+04
  1.888015E+02  9.285278E+00 -7.926755E-01  6.232067E+04
  1.952665E+02  3.250465E+01  1.815394E-01  5.741247E+04
  2.085177E+02 -2.097956E+01  9.883686E-01  1.664912E+04
  1.866593E+02 -3.679968E+00 -7.628564E-01  3.325672E+04
  2.026071E+02  1.235569E+01 -4.956881E-01  3.613008E+04
  2.152117E+02  1.355814E+01 -7.877448E-01  9.712355E+03
  1.665885E+02 -1.805214E+00 -6.763695E-01  5.387972E+03
  1.778469E+02  1.681109E+01  9.682893E-01  8.968836E+03
  1.752055E+02 -1.033566E+01  5.069750E-02  6.007608E+04
  2.174932E+02 -1.390619E+01  7.789604E-01  1.830294E+04
  1.801886E+02  2.637803E+00  1.629849E-02  2.280174E+04
  1.921756E+02 -1.318105E+01  3.021743E-01  4.818472E+04
  1.905474E+02  6.363867E+00 -1.758972E-01  1.426806E+04
  2.012171E+02  1.603824E+01 -2.268177E-01  2.609914E+04
  1.860581E+02 -1.492877E+01  9.504720E-02  1.963868E+04
  1.958386E+02  2.323665E+01 -1.260006E-01  3.737600E+04
  2.131091E+02  2.249807E+01  3.458510E-01  4.988887E+04
  1.896632E+02 -3.397125E+01 -1.075820E-01  1.312977E+04
  1.461391E+02  1.077054E+01 -1.105857E-01  6.125304E+04
  2.069838E+02  3.537133E+01  6.898935E-01  2.068217E+04
  1.975641E+02  1.339147E+01 -7.520867E-01  3.428125E+04
  2.168883E+02  1.610038E+01  5.499601E-01  5.204987E+04
  2.172174E+02 -1.627102E+01  9.085418E-01  1.672437E+04
  2.026409E+02  1.454828E+01  1.175473E-02  1.766478E+04
  1.666982E+02  1.214670E+01 -9.113326E-01  8.978122E+03
  1.621973E+02 -8.143509E+00 -4.331532E-02  2.442124E+03
  1.853284E+02 -9.993806E+00 -8.775739E-01  4.112034E+04
  2.154667E+02 -1.209790E+01  9.234037E-04  2.350839E+04
  1.881082E+02 -3.715801E+01 -8.046422E-01  4.255974E+04
  1.697440E+02 -6.001271E-01 -5.683024E-01  5.433437E+04
  2.117862E+02 -2.080141E+01  3.907711E-01  5.897712E+04
  2.150693E+02 -2.375851E+00  3.818482E-01  3.834367E+04
  1.859946E+02 -2.856599E+01  9.812974E-01  1.092061E+04
  1.747149E+02  1.465693E+01  1.813804E-01  5.718465E+04
  2.016742E+02 -2.043706E+01 -7.285693E-03  1.895127E+04
  1.817044E+02  1.521770E+01 -3.575169E-01  5.768499E+04
  2.060690E+02 -5.993520E+00 -2.843974E-01  4.998281E+04
  1.962936E+02  1.225940E+01 -8.623789E-01  3.356365E+04
  1.870882E+02  2.461530E+01  2.279583E-01  4.831899E+04
  2.029156E+02 -2.714293E+01 -6.372328E-01  3.092411E+03
  1.982216E+02 -1.613781E+01  9.766650E-01  1.506654E+04
  1.670993E+02 -1.158069E+01  5.211279E-01  3.550900E+04
  1.768699E+02 -2.856175E+01 -8.416319E-01  3.046214E+04
  1.860944E+02  4.940438E+01  3.315013E-01  1.611905E+04
  1.662798E+02  2.505683E+00 -4.673841E-01  5.226409E+04
  2.214851E+02  5.509636E-01  2.956513E-01  5.458973E+04
  1.685567E+02  2.342187E+01  6.034744E-01  1.370071E+04
  1.780160E+02  1.485903E+01  2.356901E-01  3.153736E+04
  2.035904E+02 -2.065117E+01 -1.786561E-01  2.677984E+04
  1.956233E+02  1.608089E+01  1.570813E-01  5.970236E+04
  2.037846E+02  8.105911E+00 -3.759154E-01  2.988406E+04
  1.974359E+02  1.149521E+01 -1.610379E-01  2.649231E+04
  1.924206E+02 -9.592042E+00  2.524575E-02  2.365075E+04
  1.905865E+02 -1.856143E+01  1.984852E-02  1.882923E+04
  1.891634E+02  4.736270E+00 -3.866021E-01  5.003067E+04
  1.782333E+02 -3.649303E+01  4.673256E-01  2.882667E+04
  2.087301E+02 -9.585343E+00  3.816016E-01  3.147243E+04
  1.807543E+02 -2.683910E+00  2.644058E-01  1.769134E+04
  2.119312E+02  1.475885E+01 -3.412820E-01  1.340172E+04
  2.170402E+02 -1.930719E+01  5.382764E-01  2.422109E+04
  2.103163E+02  1.839581E+01 -9.913814E-01  1.507255E+04
  2.043254E+02  1.580427E+01  4.876552E-01  3.322898E+04
  1.971898E+02  2.449573E+01  3.153613E-01  1.092245E+04
  1.860651E+02  3.018368E+01  2.043051E-01  9.710992E+03
  1.871705E+02  2.201777E+01 -2.482081E-01  3.479557E+04
  1.948970E+02  5.081475E+01  3.221673E-01  2.000183E+04
  1.915575E+02  4.115521E+01  2.022499E-01  5.442946E+04
  1.815055E+02  2.542021E+01  1.945835E-01  3.716349E+04
  2.116317E+02 -4.019561E+00  4.810135E-01  3.456597E+04
  2.041674E+02  9.099577E+00 -8.568156E-01  4.985243E+04
  1.857790E+02  4.500134E-01 -2.886919E-01  5.958053E+04
  1.880378E+02 -8.521754E+00 -6.404483E-01  3.408920E+04
  1.752342E+02  5.999147E+00 -1.625539E-01  2.317698E+04
  1.625640E+02 -2.092418E+01 -4.890334E-01  2.898395E+04
  1.861498E+02  1.312989E+01 -1.456151E-01  5.906730E+04
  1.914790E+02  5.636588E+00  6.457482E-01  2.244015E+04
  2.032747E+02  2.409127E+01  8.969043E-02  2.481219E+04
  2.023021E+02 -2.643927E+01 -1.035926E-01  3.658346E+04
  2.110445E+02  1.420932E+01 -7.044231E-01  5.496089E+04
  2.006250E+02  3.113759E+00 -5.323814E-01  3.098137E+04
  1.798718E+02 -1.494890E+01  4.267192E-01  2.488975E+04
  1.765232E+02 -5.393491E+00 -3.262324E-01  5.665456E+04
  1.852084E+02 -2.080716E+01  2.126857E-01  5.406118E+04
  1.847399E+02  3.954473E+01  1.880496E-01  2.308043E+04
  1.820889E+02  4.358315E+00 -3.465709E-01  5.879683E+04
  1.810792E+02 -3.654505E+00 -3.379443E-01  1.783116E+04
  1.901056E+02  7.110777E-01 -5.058840E-01  5.643711E+04
  2.101767E+02 -1.106631E+01 -7.586104E-01  2.731130E+04
  1.734727E+02 -6.807429E+00  6.003943E-01  1.413164E+04
  2.069823E+02  7.510682E+00  5.248777E-01  1.136976E+04
  1.923841E+02 -9.551611E-01 -9.885524E-01  5.286201E+04
  1.797450E+02  2.557548E+01 -3.206226E-01  1.563157E+04
  1.809860E+02 -1.803905E+01  5.026685E-01  1.761293E+04
  2.111623E+02 -1.516174E+01 -4.215451E-02  1.218682E+04
  2.245240E+02  6.238805E+00  6.403626E-01  3.784064E+04
  1.953468E+02  2.571650E+01  2.145794E-01  9.702913E+03
  2.063786E+02  2.056995E+01 -5.947718E-01  2.060632E+04
  1.970132E+02  4.113525E+01  3.447239E-01  2.641975E+04
  2.202399E+02 -3.340417E-01  7.816661E-01  2.077825E+04
  2.014775E+02  8.131180E+00 -4.655473E-01  2.574568E+04
  1.978231E+02 -3.668999E+01  3.492286E-01  5.880801E+04
  1.952916E+02  2.288754E+01 -1.658937E-02  2.581843E+04
  1.750695E+02 -7.459245E+00 -3.300592E-01  4.699313E+04
  1.897847E+02 -2.995075E+01  2.323168E-01  4.822845E+04
  2.041936E+02 -3.600704E+01  6.097508E-01  1.098810E+04
  2.097127E+02 -7.710480E+00  7.506487E-01  2.869705E+04
  1.744753E+02  2.572327E+01 -7.148449E-01  1.752368E+04
  1.880967E+02  4.282931E+01  6.114243E-01  2.493950E+04
  1.826165E+02 -1.394093E+01  5.137756E-01  3.330327E+04
  1.917207E+02 -2.687382E+01  8.115891E-01  4.367049E+04
  1.781405E+02  1.603617E+01 -4.128807E-01  5.784061E+04
  1.643930E+02  4.393826E+01  8.831472E-01  1.963656E+03
